article_name,country,revision_id,population,article_quality
Ban Zhao,china,806235259,"1,393.8",Start
Xu Guangqi,china,806263363,"1,393.8",C
Yang Xian (Ming dynasty),china,806297107,"1,393.8",Start
Zhang Zhu,china,806301648,"1,393.8",Stub
Jin Yuzhang,china,806328553,"1,393.8",Start
Liao Chengzhi,china,806370565,"1,393.8",GA
Chen Chuanping,china,806394394,"1,393.8",Start
Han Yuqun,china,806412646,"1,393.8",Stub
Xuanzang,china,806447549,"1,393.8",C
Duke of Zhou,china,806457259,"1,393.8",C
Sun Yi,china,806467016,"1,393.8",C
Jiang Jiemin,china,806499067,"1,393.8",C
Song Jiaoren,china,806500735,"1,393.8",C
Princess Gaoyang,china,806507568,"1,393.8",Start
Wang Lijun,china,806516398,"1,393.8",GA
Wu Aiying,china,806540241,"1,393.8",Start
Bai Zhijian,china,806549196,"1,393.8",Stub
Carrie Lam,china,806613120,"1,393.8",B
Yuwen Zhiji,china,806638126,"1,393.8",Start
Wang Shen (Song dynasty),china,806641542,"1,393.8",Start
Emperor Gaozu of Tang,china,806642465,"1,393.8",C
Lan Yu (general),china,806642517,"1,393.8",C
Emperor Taizong's campaign against Tuyuhun,china,806642579,"1,393.8",B
Emperor Taizong's campaign against Xueyantuo,china,806642586,"1,393.8",C
Xiao Xian,china,806642762,"1,393.8",C
Zhou Bo,china,806667286,"1,393.8",Stub
Li Si,china,806667356,"1,393.8",C
Zhao Gao,china,806667377,"1,393.8",C
Meng Yi,china,806687172,"1,393.8",Start
Shen Buhai,china,806721766,"1,393.8",C
Ling Jihua,china,806741571,"1,393.8",C
Goguryeo–Tang War,china,806777405,"1,393.8",GA
Zhang Mingqi,china,806796110,"1,393.8",Stub
Yuan Chonghuan,china,806805397,"1,393.8",C
Shi Kefa,china,806807095,"1,393.8",C
Liu Bowen,china,806807662,"1,393.8",C
Fan Tai,china,806809984,"1,393.8",Stub
Chen Shubao,china,806812923,"1,393.8",C
Yu Qian,china,806816517,"1,393.8",Start
Yunli,china,806821795,"1,393.8",Start
Fu Liang,china,806830849,"1,393.8",Start
Feng Deyi,china,806838922,"1,393.8",C
Pei Ji (Sui and Tang),china,806839328,"1,393.8",C
Xu Jingzong,china,806842285,"1,393.8",C
Dai Zhou,china,806844387,"1,393.8",Start
Du Yan,china,806846096,"1,393.8",C
Du Ruhui,china,806846615,"1,393.8",C
Dou Kang,china,806848381,"1,393.8",Start
Pei Ju,china,806849116,"1,393.8",C
Dou Wei (Tang dynasty),china,806851255,"1,393.8",Start
Yu Shinan,china,806869069,"1,393.8",Stub
Liu Wenjing,china,806870155,"1,393.8",B
Yang Gongren,china,806870712,"1,393.8",Start
Gao Shilian,china,806872103,"1,393.8",C
Yuwen Shiji,china,806873381,"1,393.8",C
Chen Shuda,china,806873948,"1,393.8",Start
Fang Xuanling,china,806874703,"1,393.8",B
Guan Zhong,china,806895255,"1,393.8",C
Chen Sheng,china,806900802,"1,393.8",C
Cao Cao,china,806911703,"1,393.8",C
Zhang Zai,china,806929601,"1,393.8",C
Selina Chow,china,807069258,"1,393.8",Start
Zhu De,china,807097587,"1,393.8",B
Zhu Xi,china,807112349,"1,393.8",C
Zhao Ziyang,china,807127452,"1,393.8",B
Wen Yanbo (Tang dynasty),china,807141694,"1,393.8",Start
Emperor Taizong of Tang,china,807141961,"1,393.8",C
Xiao Yu,china,807141973,"1,393.8",B
Wang Gui (Tang chancellor),china,807141980,"1,393.8",B
Guo Boxiong,china,807150659,"1,393.8",C
Guo Shoujing,china,807152289,"1,393.8",C
Guo Youming,china,807152650,"1,393.8",Start
Zhou Yongkang,china,807189505,"1,393.8",GA
Emperor Jing of Western Liang,china,807222532,"1,393.8",C
Gyai'ra Losang Dainzin,china,807226656,"1,393.8",Stub
Xi Mingze,china,807229101,"1,393.8",Start
Yang Shangkun,china,807232932,"1,393.8",C
Lin Jiamei,china,807233260,"1,393.8",Start
Li Xiannian,china,807233386,"1,393.8",C
Liu Shaoqi,china,807233833,"1,393.8",GA
Jiang Qing,china,807252883,"1,393.8",C
Li Keqiang,china,807296432,"1,393.8",C
Hu Jintao,china,807302387,"1,393.8",C
Zhu Rongji,china,807305010,"1,393.8",FA
Wen Jiabao,china,807305356,"1,393.8",GA
Fu Hao,china,807309752,"1,393.8",Start
Yao Zhongmin,china,807310805,"1,393.8",Start
Dong Yun,china,807317476,"1,393.8",Stub
Jiang Zemin,china,807323321,"1,393.8",C
Sun Chunlan,china,807325309,"1,393.8",C
Li Xiaolin (b. 1953),china,807344718,"1,393.8",Start
Donald Tsang,china,807373101,"1,393.8",B
General Secretary of the Communist Party of China,china,807388210,"1,393.8",C
Han Yanhui,china,807441584,"1,393.8",B
Wu Zetian,china,807455323,"1,393.8",B
Xi Jinping,china,807462009,"1,393.8",FA
Yang Jiechi,china,807481066,"1,393.8",C
Li Jiancheng,china,807481329,"1,393.8",C
Template:NewZealand-politician-stub,new zealand,488705675,4.9,Stub
Template:NewZealand-activist-stub,new zealand,535498320,4.9,Stub
Maanu Paul,new zealand,663783398,4.9,Stub
Victor Macky,new zealand,679247120,4.9,Start
Frank Lark,new zealand,698635954,4.9,Start
William Henry Dillon Bell,new zealand,699931269,4.9,Stub
Gregory Fortuin,new zealand,703569338,4.9,Stub
Alexander Creighton Arthur,new zealand,703875077,4.9,Stub
Template:NewZealand-diplomat-stub,new zealand,703955448,4.9,Stub
Charles Bellringer,new zealand,705213504,4.9,Stub
David Guthrie,new zealand,712058133,4.9,Stub
Arthur Sexton,new zealand,712260390,4.9,Stub
Alfred Harding,new zealand,716826227,4.9,Stub
James McColl Dickson,new zealand,716944323,4.9,Stub
James Escott,new zealand,717051000,4.9,Stub
Ewen McLennan,new zealand,717051098,4.9,Stub
Oswald Hawken,new zealand,717714555,4.9,Stub
John Gordon Eliott,new zealand,717714613,4.9,Stub
Alfred Ansell,new zealand,717715071,4.9,Stub
Leonard Phillips,new zealand,717718990,4.9,Stub
John Mason (New Zealand politician),new zealand,717860286,4.9,Start
Frank Hockly,new zealand,720594391,4.9,Start
Graeme Lee (politician),new zealand,720936653,4.9,C
Matiu Rata,new zealand,720936848,4.9,Start
John Southgate Allen,new zealand,721199726,4.9,Stub
Edwin Henry Staples Hamilton,new zealand,721199819,4.9,Stub
Robert Thomas McMillan,new zealand,721199977,4.9,Stub
James Frederick Thompson,new zealand,721200139,4.9,Stub
David Murdoch (politician),new zealand,721200154,4.9,Stub
William Young (New Zealand politician),new zealand,721200228,4.9,Stub
Turi Carroll,new zealand,721266978,4.9,Stub
George Robert Hunter,new zealand,723473108,4.9,Stub
Eliot Davis,new zealand,723474924,4.9,Stub
Arthur Cook (New Zealand politician),new zealand,723476222,4.9,Stub
Alexander Malcolm,new zealand,724827562,4.9,Stub
Robert Kirkpatrick Simpson,new zealand,724872220,4.9,Stub
Taite Te Tomo,new zealand,724891356,4.9,Stub
Hamilton Gilmer,new zealand,725104025,4.9,Stub
James Cotter (politician),new zealand,725105996,4.9,Stub
James Cumming (politician),new zealand,725106028,4.9,Stub
James Goodall,new zealand,725106065,4.9,Stub
John Edward Duncan,new zealand,725106429,4.9,Stub
Ida Gaskin,new zealand,735829981,4.9,Start
Thomas MacGibbon,new zealand,736534295,4.9,Start
Alfred Christopher Picard,new zealand,737973291,4.9,Stub
Alfred Renall,new zealand,737973335,4.9,Stub
Andrew Richmond,new zealand,737973343,4.9,Stub
Christopher Basstian,new zealand,737973432,4.9,Stub
David McMillan (politician),new zealand,737973467,4.9,Stub
Donald Hankinson,new zealand,737973490,4.9,Stub
Douglas Hastings Macarthur,new zealand,737973501,4.9,Stub
Edward Hargreaves,new zealand,737973518,4.9,Stub
Edward Lake (politician),new zealand,737973530,4.9,Stub
Edward Lee (politician),new zealand,737973531,4.9,Stub
Frederick Teschemaker,new zealand,737973587,4.9,Stub
George Elliott Barton,new zealand,737973604,4.9,Stub
George Henry Tribe,new zealand,737973626,4.9,Stub
George Ireland (politician),new zealand,737973632,4.9,Stub
George Read (New Zealand politician),new zealand,737973645,4.9,Stub
George Williamson Hall,new zealand,737973664,4.9,Start
Gustav von der Heyde,new zealand,737973668,4.9,Stub
Henry Anthony Ingles,new zealand,737973686,4.9,Stub
Henry Jackson (New Zealand politician),new zealand,737973712,4.9,Stub
Henry Powning Stark,new zealand,737973720,4.9,Stub
Herbert Curtis,new zealand,737973765,4.9,Stub
Hone Tawhai,new zealand,737973798,4.9,Stub
Hori Kerei Taiaroa,new zealand,737973802,4.9,Start
Isaac Thomas Cookson,new zealand,737973822,4.9,Stub
Isaac Wilson (New Zealand politician),new zealand,737973825,4.9,Stub
James Balfour Wemyss,new zealand,737973833,4.9,Start
James Bonar (politician),new zealand,737973839,4.9,Stub
James Farmer (politician),new zealand,737973842,4.9,Stub
James McPherson (New Zealand politician),new zealand,737973909,4.9,Stub
James Williamson (politician),new zealand,737973960,4.9,Start
John Buchanan (New Zealand politician),new zealand,737973987,4.9,Stub
John Cuff (politician),new zealand,737974010,4.9,Stub
John Grigg (politician),new zealand,737974025,4.9,Stub
John McLeod (New Zealand politician),new zealand,737974065,4.9,Stub
John Patterson (Southern Maori politician),new zealand,737974080,4.9,Stub
Joseph Beswick,new zealand,737974113,4.9,Stub
Joseph Hargreaves (politician),new zealand,737974130,4.9,Stub
Joseph May (politician),new zealand,737974139,4.9,Start
Lancelot Walker,new zealand,737974150,4.9,Stub
Matthew Kirkbride,new zealand,737974159,4.9,Start
Patrick McCaughan,new zealand,737974189,4.9,Stub
Ralph Richardson (politician born 1848),new zealand,737974215,4.9,Stub
Richard Cantrell,new zealand,737974218,4.9,Stub
Richard Turnbull (politician),new zealand,737974227,4.9,Stub
Robert Campbell (New Zealand politician),new zealand,737974230,4.9,Stub
Robert Graham (New Zealand politician),new zealand,737974236,4.9,Start
Robert Wilkin (politician),new zealand,737974265,4.9,Stub
Samuel Locke (New Zealand politician),new zealand,737974285,4.9,Stub
Te Puke Te Ao,new zealand,737974306,4.9,Stub
Theophilus Heale,new zealand,737974314,4.9,Stub
Thomas Kynnersley,new zealand,737974348,4.9,Stub
Thomas Macfarlane,new zealand,737974352,4.9,Stub
Timothy Gallagher (politician),new zealand,737974363,4.9,Stub
William Bluett,new zealand,737974390,4.9,Stub
William Butler (New Zealand politician),new zealand,737974406,4.9,Stub
William Fisher Pearson,new zealand,737974442,4.9,Stub
William Pollock Moat,new zealand,737974507,4.9,Stub
William Postlethwaite,new zealand,737974510,4.9,Stub
William Rowe (politician),new zealand,737974520,4.9,Stub
William Tolmie (politician),new zealand,737974552,4.9,Stub
William Turnbull Swan,new zealand,737974554,4.9,Stub
William Waring Taylor,new zealand,737974556,4.9,Stub
Allan Richmond Cockerell,new zealand,737974895,4.9,Stub
Bruce McLeod (politician),new zealand,737974983,4.9,Stub
Cheviot Wellington Rangi Dillon Bell,new zealand,737974994,4.9,Start
George Black (New Zealand politician),new zealand,737975134,4.9,Start
Hilcote Pitts-Brown,new zealand,737975207,4.9,Stub
John Alexander Finlayson,new zealand,737975268,4.9,Stub
Tia Barrett,new zealand,737975598,4.9,Start
Walter Black (politician),new zealand,737975622,4.9,Stub
William Adams (New Zealand politician),new zealand,738345476,4.9,Start
James Thomas Hogan,new zealand,739019530,4.9,Stub
Archie Taiaroa,new zealand,742924900,4.9,Stub
Kevin Smith (conservationist),new zealand,743818899,4.9,Stub
Leonard Allen Alexander,new zealand,746685440,4.9,Stub
Edward Kellett (New Zealand politician),new zealand,748080922,4.9,Start
James Sutter,new zealand,749080564,4.9,Stub
William Dickie,new zealand,749318494,4.9,Stub
Tony Coll,new zealand,749318503,4.9,Start
William Bolt,new zealand,749321355,4.9,Stub
William Beehan,new zealand,749321366,4.9,Stub
James Holmes (politician),new zealand,749321374,4.9,Stub
Mahuta Tāwhiao,new zealand,749322309,4.9,Start
Richard Bollard,new zealand,749325709,4.9,Start
James Palmer Campbell,new zealand,749336387,4.9,Stub
Karauria Tiweka Anaru,new zealand,749336572,4.9,Stub
Lino Isaia,new zealand,749341533,4.9,Stub
Loimata Iupati,new zealand,749341635,4.9,Stub
Tinielu Tuumuli,new zealand,749341658,4.9,Stub
David Thomas Fleming,new zealand,749346665,4.9,Stub
George Joseph Garland,new zealand,749347303,4.9,Stub
William John Geddis,new zealand,749347308,4.9,Stub
William Morgan (New Zealand politician),new zealand,749372486,4.9,Stub
William McIntyre (New Zealand politician),new zealand,749372516,4.9,Start
Andrew Maginnity,new zealand,749372533,4.9,Stub
Patrick Nerheny,new zealand,749372543,4.9,Stub
Percy Marunui Murphy,new zealand,749372959,4.9,Stub
Alan McCulloch (politician),new zealand,749372969,4.9,Stub
Robert Scott (New Zealand politician),new zealand,749375035,4.9,Stub
John Ormsby (negotiator),new zealand,749394024,4.9,Stub
Bill Shepherd (politician),new zealand,749591358,4.9,Stub
Edward Walter,new zealand,749591418,4.9,Stub
Richard Hawke,new zealand,749772130,4.9,Stub
Edwin Dixon,new zealand,749772746,4.9,Stub
Robert Holt Carpenter,new zealand,750305231,4.9,Stub
William Hayward (politician),new zealand,750306681,4.9,Stub
Robyn Hughes,new zealand,750306785,4.9,Stub
Sue Wells,new zealand,750308941,4.9,Start
Tom Brindle (politician),new zealand,750330000,4.9,Start
John Bird Hine,new zealand,750331166,4.9,Stub
Arthur Hall (New Zealand politician),new zealand,750331178,4.9,Stub
Paul Check,new zealand,750332847,4.9,Stub
John O'Brien (New Zealand politician),new zealand,750333000,4.9,Start
Harold Rushworth,new zealand,750333379,4.9,Start
Bill Andersen,new zealand,750490005,4.9,Start
Walter William Massey,new zealand,750491714,4.9,Stub
Archibald McNicol,new zealand,750492768,4.9,Stub
Charles Wilson (New Zealand Reform Party politician),new zealand,750493046,4.9,Stub
Robert Hughes (conservationist),new zealand,750497122,4.9,Stub
Stephen King (conservationist),new zealand,750621474,4.9,Stub
Maraea Morete,new zealand,751562678,4.9,Stub
William Meldrum (general),new zealand,751674411,4.9,Stub
Albert Oliphant Stewart,new zealand,751864249,4.9,Stub
Stefan Lipa,new zealand,751881348,4.9,Start
Jack Massey (politician),new zealand,754400016,4.9,Start
John Topi Patuki,new zealand,754761337,4.9,Stub
Patrick Joseph O'Kane,new zealand,755101742,4.9,Stub
Henry Hanson Turton,new zealand,755114971,4.9,Stub
John Lewthwaite,new zealand,755114975,4.9,Stub
Arthur Samuel Atkinson,new zealand,755114996,4.9,Stub
Meri Te Tai Mangakāhia,new zealand,755180326,4.9,Start
Charles Beard Izard,new zealand,755810131,4.9,Start
James McIndoe,new zealand,756855787,4.9,Stub
George Cutfield,new zealand,756985769,4.9,Stub
George Dean Pitt,new zealand,757077543,4.9,Start
Alexander Paterson O'Shea,new zealand,757202679,4.9,Start
Walter Powdrell,new zealand,757314049,4.9,Stub
George Pearce (New Zealand politician),new zealand,757314067,4.9,Stub
Ellen Melville,new zealand,757340911,4.9,Start
Mama Tere Strickland,new zealand,757344302,4.9,Start
William Grounds,new zealand,757449545,4.9,Stub
Nathanael Chalmers,new zealand,757498163,4.9,Stub
Zillah Smith Gill,new zealand,757498847,4.9,Stub
Thomas Allan Napier Corson,new zealand,757499028,4.9,Stub
Chiu Kwok-chun,new zealand,757499193,4.9,Stub
Viva Donaldson,new zealand,757499359,4.9,Stub
Frances May Don,new zealand,757499412,4.9,Stub
Rowland Robert Teape Davis,new zealand,757499471,4.9,Stub
May Edith Evelyn Furey,new zealand,757499572,4.9,Stub
William Bernard McIlveney,new zealand,757500248,4.9,Stub
Mary Ann Recknall McCarthy,new zealand,757500280,4.9,Stub
Tui Alfreda Mayo,new zealand,757500310,4.9,Stub
Joseph Masters,new zealand,757500416,4.9,Stub
Albin Martin,new zealand,757500444,4.9,Stub
Rehutai Maihi,new zealand,757500543,4.9,Stub
Robert Reyburn,new zealand,757500658,4.9,Stub
Henry Stokes Tiffen,new zealand,757500838,4.9,Stub
Alexander Sligo,new zealand,757681127,4.9,Stub
Alfred William East,new zealand,757681167,4.9,Stub
Andrew Agnew Stuart Menteath,new zealand,757681173,4.9,Stub
Andrew Graham (politician),new zealand,757681175,4.9,Stub
Andrew Loughrey,new zealand,757681177,4.9,Stub
Arthur Beauchamp,new zealand,757681257,4.9,Stub
Arthur Robert Oliver,new zealand,757681307,4.9,Stub
Augustus White,new zealand,757681320,4.9,Stub
Cecil de Lautour,new zealand,757681351,4.9,Stub
Charles Albert Creery Hardy,new zealand,757681408,4.9,Stub
Charles Christie Graham,new zealand,757681441,4.9,Stub
Charles Hunter Brown,new zealand,757681458,4.9,Stub
Charles Woolcock,new zealand,757681521,4.9,Stub
Crawford Anderson,new zealand,757681530,4.9,Stub
Cuthbert Cowan,new zealand,757681533,4.9,Stub
Daniel Reese (politician),new zealand,757681536,4.9,Stub
Donald Reid (politician born 1850),new zealand,757681593,4.9,Start
Edward Graham McMinn,new zealand,757681650,4.9,Stub
Edward Pearce (politician),new zealand,757681675,4.9,Stub
Edward Shaw (politician),new zealand,757681679,4.9,Stub
Eparaima Te Mutu Kapa,new zealand,757681702,4.9,Start
Felix McGuire,new zealand,757681716,4.9,Stub
Francis Henry Smith,new zealand,757681732,4.9,Stub
Francis Humphris Fraser,new zealand,757681740,4.9,Start
Frank Lethbridge,new zealand,757681756,4.9,Stub
Fred Sutton,new zealand,757681766,4.9,Stub
Frederick Haselden,new zealand,757681790,4.9,Stub
Frederick Nene Russell,new zealand,757681793,4.9,Stub
George Albert Marchant,new zealand,757681820,4.9,Stub
George Armstrong (New Zealand politician),new zealand,757681964,4.9,Start
George Parker (New Zealand politician),new zealand,757681967,4.9,Stub
George Jones (New Zealand politician),new zealand,757682059,4.9,Stub
George Richardson (New Zealand politician),new zealand,757682096,4.9,Start
George Webster (New Zealand politician),new zealand,757682102,4.9,Stub
Harry Allwright,new zealand,757682141,4.9,Stub
Henare Kaihau,new zealand,757682151,4.9,Start
Henry Driver,new zealand,757682170,4.9,Stub
Henry Feldwick,new zealand,757682175,4.9,Stub
Henry Samuel Fitzherbert,new zealand,757682228,4.9,Stub
Henry Shafto Harrison,new zealand,757682276,4.9,Stub
Hoani Paraone Tunuiarangi,new zealand,757682287,4.9,Start
Hoani Taipua,new zealand,757682289,4.9,Stub
Hone Taare Tikao,new zealand,757682291,4.9,Stub
Horace Bastings,new zealand,757682294,4.9,Stub
Hori Tawhiti,new zealand,757682301,4.9,Stub
Hugh Lusk,new zealand,757682327,4.9,Stub
Hugh McIlraith,new zealand,757682328,4.9,Stub
Ihaia Tainui,new zealand,757682335,4.9,Stub
James Bickerton Fisher,new zealand,757682353,4.9,Stub
James Burne Ferguson,new zealand,757682356,4.9,Stub
James Clark Brown,new zealand,757682364,4.9,Stub
James Dupré Lance,new zealand,757682376,4.9,Stub
James Green (New Zealand politician),new zealand,757682396,4.9,Stub
James Temple Fisher,new zealand,757682447,4.9,Stub
James Wallis (New Zealand politician),new zealand,757682452,4.9,Start
John Bacot,new zealand,757682482,4.9,Stub
John Duncan (New Zealand politician),new zealand,757682553,4.9,Stub
John Holmes (New Zealand politician),new zealand,757682566,4.9,Stub
John Kerr (Auckland politician),new zealand,757682575,4.9,Stub
John Lundon,new zealand,757682583,4.9,Stub
John Munro (New Zealand politician born 1839),new zealand,757682590,4.9,Start
John Munro (New Zealand politician born c. 1798),new zealand,757682597,4.9,Stub
John Richard Jones,new zealand,757682600,4.9,Stub
John Sangster Macfarlane,new zealand,757682606,4.9,Stub
John Studholme,new zealand,757682624,4.9,Stub
Joseph Henry (politician),new zealand,757682856,4.9,Stub
Joseph Newman (politician),new zealand,757682897,4.9,Start
Joseph Petrie,new zealand,757682900,4.9,Stub
Joseph Shephard,new zealand,757682904,4.9,Start
Karaitiana Takamoana,new zealand,757682937,4.9,Stub
Lauchlan McGillivray,new zealand,757682945,4.9,Stub
Lawrence Grace,new zealand,757682958,4.9,Stub
Matthew Green (New Zealand politician),new zealand,757683071,4.9,Stub
Oliver Samuel,new zealand,757683089,4.9,Stub
Patrick Dignan,new zealand,757683117,4.9,Stub
Pepene Eketone,new zealand,757683124,4.9,Start
Richard Hobbs (politician),new zealand,757683160,4.9,Stub
Richard Monk,new zealand,757683174,4.9,Stub
Richard Oliver (politician),new zealand,757683178,4.9,Start
Robert Heaton Rhodes,new zealand,757683200,4.9,Stub
Ropata Te Ao,new zealand,757683312,4.9,Stub
Samuel Hodgkinson,new zealand,757683318,4.9,Stub
Searby Buxton,new zealand,757683325,4.9,Stub
Sydney Taiwhanga,new zealand,757683401,4.9,Stub
Theophilus Daniel,new zealand,757683414,4.9,Stub
Thomas Kelly (New Zealand politician),new zealand,757683477,4.9,Start
Thomas Mason (politician),new zealand,757683595,4.9,Stub
Thomas Tanner (politician),new zealand,757683616,4.9,Stub
Tureiti Te Heuheu Tukino V,new zealand,757683659,4.9,Stub
Wi Katene,new zealand,757683696,4.9,Stub
William Barron (politician),new zealand,757683724,4.9,Stub
William Daldy,new zealand,757683744,4.9,Start
William Henderson Calder,new zealand,757683788,4.9,Stub
William Speight,new zealand,757683995,4.9,Stub
William Swanson (politician),new zealand,757684002,4.9,Stub
Wiremu Te Wheoro,new zealand,757684121,4.9,Start
Francis Pillans,new zealand,758380131,4.9,Stub
Robert Mitchell (New Zealand politician),new zealand,758911016,4.9,Stub
Charles Edward Haughton,new zealand,759129587,4.9,Stub
Ian Fletcher (diplomat),new zealand,759173368,4.9,Start
Henry Manders,new zealand,759288047,4.9,Stub
Gerry Eckhoff,new zealand,759439551,4.9,Start
Patricia Schnauer,new zealand,759486918,4.9,Stub
Agnes Louisa Weston,new zealand,759488479,4.9,Stub
Electoral history of Robert Stout,new zealand,759704899,4.9,Start
